location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-02-23 21:48:09 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-23 21:53:06 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 21:58:49 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 22:04:36 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-23 22:06:39 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 22:09:11 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-23 22:13:03 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-23 22:19:54 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 22:21:40 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 22:28:41 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-23 22:34:50 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-23 22:38:22 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 22:41:59 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-23 22:45:03 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 22:48:27 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-23 22:53:59 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-23 22:59:32 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-23 23:02:34 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 23:12:48 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 23:19:07 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-23 23:24:44 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 23:27:30 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 23:37:55 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 23:51:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 00:04:32 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 00:05:46 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 00:14:42 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 00:18:11 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 00:26:23 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 00:31:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 00:35:31 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 00:54:41 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 01:13:21 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 01:30:46 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 01:37:35 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 03:34:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 03:51:23 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 03:55:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 04:16:41 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 04:22:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 04:43:40 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 04:45:59 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 04:59:48 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 05:06:35 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 05:16:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 05:24:01 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 05:28:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 05:33:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 05:38:11 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 05:49:25 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-24 05:50:49 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 05:54:19 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 05:59:39 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 06:04:28 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 06:05:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 06:19:59 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 06:24:46 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 06:29:12 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 06:34:49 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 06:39:06 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-24 06:44:15 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 06:49:44 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 06:54:31 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 06:59:57 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-24 07:04:43 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-24 07:05:57 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 07:09:50 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-24 07:14:45 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-24 07:18:50 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 07:24:57 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-24 07:29:48 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-24 07:34:01 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 07:36:47 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 07:39:56 +0100;22;regular;""
Münsterplatz , Ulm;2020-02-24 07:44:46 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-24 07:49:52 +0100;18;regular;""
Münsterplatz , Ulm;2020-02-24 07:50:53 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 07:54:57 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-24 07:59:31 +0100;15;regular;""
Münsterplatz , Ulm;2020-02-24 08:04:23 +0100;15;regular;""
Münsterplatz , Ulm;2020-02-24 08:09:57 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-24 08:14:48 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-24 08:19:32 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-24 08:24:55 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-24 08:29:53 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-24 08:33:00 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 08:34:36 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-24 08:39:40 +0100;18;regular;""
Münsterplatz , Ulm;2020-02-24 08:43:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 08:44:59 +0100;18;regular;""
Münsterplatz , Ulm;2020-02-24 08:49:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 08:49:54 +0100;30;regular;""
Münsterplatz , Ulm;2020-02-24 08:52:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 08:54:40 +0100;29;regular;""
Münsterplatz , Ulm;2020-02-24 08:57:58 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 08:59:59 +0100;31;regular;""
Münsterplatz , Ulm;2020-02-24 09:03:09 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 09:04:17 +0100;14;regular;""
Münsterplatz , Ulm;2020-02-24 09:09:19 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 09:09:43 +0100;30;regular;""
Münsterplatz , Ulm;2020-02-24 09:10:33 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 09:14:39 +0100;23;regular;""
Münsterplatz , Ulm;2020-02-24 09:19:22 +0100;23;regular;""
Münsterplatz , Ulm;2020-02-24 09:23:29 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 09:24:24 +0100;46;regular;""
Münsterplatz , Ulm;2020-02-24 09:29:35 +0100;14;regular;""
Münsterplatz , Ulm;2020-02-24 09:34:35 +0100;25;regular;""
Münsterplatz , Ulm;2020-02-24 09:39:54 +0100;29;regular;""
Münsterplatz , Ulm;2020-02-24 09:43:54 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 09:44:50 +0100;41;regular;""
Münsterplatz , Ulm;2020-02-24 09:45:34 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 09:49:48 +0100;48;regular;""
Münsterplatz , Ulm;2020-02-24 09:54:45 +0100;45;regular;""
Münsterplatz , Ulm;2020-02-24 09:58:15 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 09:59:44 +0100;28;regular;""
Münsterplatz , Ulm;2020-02-24 10:00:57 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 10:04:49 +0100;35;regular;""
Münsterplatz , Ulm;2020-02-24 10:09:49 +0100;39;regular;""
Münsterplatz , Ulm;2020-02-24 10:14:49 +0100;35;regular;""
Münsterplatz , Ulm;2020-02-24 10:18:24 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 10:19:58 +0100;51;regular;""
Münsterplatz , Ulm;2020-02-24 10:24:58 +0100;39;regular;""
Münsterplatz , Ulm;2020-02-24 10:29:50 +0100;33;regular;""
Münsterplatz , Ulm;2020-02-24 10:33:32 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 10:34:56 +0100;76;regular;""
Münsterplatz , Ulm;2020-02-24 10:39:03 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 10:39:41 +0100;70;regular;""
Münsterplatz , Ulm;2020-02-24 10:42:19 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 10:44:57 +0100;58;regular;""
Münsterplatz , Ulm;2020-02-24 10:48:37 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 10:49:56 +0100;72;regular;""
Münsterplatz , Ulm;2020-02-24 10:54:31 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 10:54:50 +0100;60;regular;""
Münsterplatz , Ulm;2020-02-24 10:58:03 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 10:59:48 +0100;55;regular;""
Münsterplatz , Ulm;2020-02-24 11:04:23 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 11:04:56 +0100;65;regular;""
Münsterplatz , Ulm;2020-02-24 11:08:55 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-24 11:09:58 +0100;60;regular;""
Münsterplatz , Ulm;2020-02-24 11:14:01 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-24 11:14:48 +0100;55;regular;""
Münsterplatz , Ulm;2020-02-24 11:19:48 +0100;49;regular;""
Münsterplatz , Ulm;2020-02-24 11:24:21 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-24 11:24:58 +0100;57;regular;""
Münsterplatz , Ulm;2020-02-24 11:29:17 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 11:29:56 +0100;87;regular;""
Münsterplatz , Ulm;2020-02-24 11:33:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 11:34:59 +0100;65;regular;""
Münsterplatz , Ulm;2020-02-24 11:39:33 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 11:39:53 +0100;84;regular;""
Münsterplatz , Ulm;2020-02-24 11:43:35 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 11:44:57 +0100;68;regular;""
Münsterplatz , Ulm;2020-02-24 11:47:31 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 11:49:59 +0100;89;regular;""
Münsterplatz , Ulm;2020-02-24 11:51:48 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 11:54:53 +0100;76;regular;""
Münsterplatz , Ulm;2020-02-24 11:57:22 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 11:59:59 +0100;87;regular;""
Münsterplatz , Ulm;2020-02-24 12:03:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 12:04:58 +0100;76;regular;""
Münsterplatz , Ulm;2020-02-24 12:09:00 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 12:09:57 +0100;113;regular;""
Münsterplatz , Ulm;2020-02-24 12:13:14 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 12:14:59 +0100;118;regular;""
Münsterplatz , Ulm;2020-02-24 12:19:58 +0100;116;regular;""
Münsterplatz , Ulm;2020-02-24 12:23:41 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 12:24:57 +0100;120;regular;""
Münsterplatz , Ulm;2020-02-24 12:29:35 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 12:29:58 +0100;139;regular;""
Münsterplatz , Ulm;2020-02-24 12:33:58 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 12:34:55 +0100;117;regular;""
Münsterplatz , Ulm;2020-02-24 12:39:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 12:39:54 +0100;102;regular;""
Münsterplatz , Ulm;2020-02-24 12:41:30 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 12:44:56 +0100;93;regular;""
Münsterplatz , Ulm;2020-02-24 12:49:51 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 12:49:58 +0100;132;regular;""
Münsterplatz , Ulm;2020-02-24 12:51:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 12:54:55 +0100;118;regular;""
Münsterplatz , Ulm;2020-02-24 12:59:52 +0100;128;regular;""
Münsterplatz , Ulm;2020-02-24 12:59:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 13:04:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 13:04:58 +0100;112;regular;""
Münsterplatz , Ulm;2020-02-24 13:09:21 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 13:09:57 +0100;111;regular;""
Münsterplatz , Ulm;2020-02-24 13:13:26 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 13:14:55 +0100;127;regular;""
Münsterplatz , Ulm;2020-02-24 13:19:53 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 13:19:55 +0100;102;regular;""
Münsterplatz , Ulm;2020-02-24 13:23:32 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-24 13:24:59 +0100;119;regular;""
Münsterplatz , Ulm;2020-02-24 13:28:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 13:29:58 +0100;112;regular;""
Münsterplatz , Ulm;2020-02-24 13:33:36 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 13:34:50 +0100;117;regular;""
Münsterplatz , Ulm;2020-02-24 13:39:57 +0100;124;regular;""
Münsterplatz , Ulm;2020-02-24 13:43:33 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 13:44:58 +0100;90;regular;""
Münsterplatz , Ulm;2020-02-24 13:48:39 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 13:49:57 +0100;114;regular;""
Münsterplatz , Ulm;2020-02-24 13:52:58 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 13:54:57 +0100;84;regular;""
Münsterplatz , Ulm;2020-02-24 13:59:38 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-24 13:59:54 +0100;97;regular;""
Münsterplatz , Ulm;2020-02-24 14:04:53 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 14:04:59 +0100;87;regular;""
Münsterplatz , Ulm;2020-02-24 14:09:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 14:09:56 +0100;80;regular;""
Münsterplatz , Ulm;2020-02-24 14:12:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 14:14:59 +0100;117;regular;""
Münsterplatz , Ulm;2020-02-24 14:18:44 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 14:19:59 +0100;127;regular;""
Münsterplatz , Ulm;2020-02-24 14:23:27 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 14:24:59 +0100;111;regular;""
Münsterplatz , Ulm;2020-02-24 14:29:42 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 14:29:47 +0100;105;regular;""
Münsterplatz , Ulm;2020-02-24 14:34:42 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 14:34:56 +0100;140;regular;""
Münsterplatz , Ulm;2020-02-24 14:39:28 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 14:39:51 +0100;91;regular;""
Münsterplatz , Ulm;2020-02-24 14:43:57 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 14:44:58 +0100;97;regular;""
Münsterplatz , Ulm;2020-02-24 14:49:29 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 14:49:57 +0100;100;regular;""
Münsterplatz , Ulm;2020-02-24 14:54:22 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-24 14:54:56 +0100;126;regular;""
Münsterplatz , Ulm;2020-02-24 14:58:50 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-24 14:59:46 +0100;114;regular;""
Münsterplatz , Ulm;2020-02-24 15:04:43 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 15:04:57 +0100;112;regular;""
Münsterplatz , Ulm;2020-02-24 15:06:55 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 15:09:59 +0100;110;regular;""
Münsterplatz , Ulm;2020-02-24 15:11:43 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-24 15:14:57 +0100;115;regular;""
Münsterplatz , Ulm;2020-02-24 15:19:08 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 15:19:57 +0100;122;regular;""
Münsterplatz , Ulm;2020-02-24 15:22:43 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 15:24:49 +0100;97;regular;""
Münsterplatz , Ulm;2020-02-24 15:25:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 15:29:59 +0100;115;regular;""
Münsterplatz , Ulm;2020-02-24 15:33:26 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 15:34:59 +0100;107;regular;""
Münsterplatz , Ulm;2020-02-24 15:38:51 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 15:39:46 +0100;112;regular;""
Münsterplatz , Ulm;2020-02-24 15:44:44 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 15:44:59 +0100;148;regular;""
Münsterplatz , Ulm;2020-02-24 15:49:19 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-24 15:49:55 +0100;106;regular;""
Münsterplatz , Ulm;2020-02-24 15:54:29 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-24 15:54:58 +0100;139;regular;""
Münsterplatz , Ulm;2020-02-24 15:59:21 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 15:59:59 +0100;136;regular;""
Münsterplatz , Ulm;2020-02-24 16:04:09 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-24 16:04:58 +0100;117;regular;""
Münsterplatz , Ulm;2020-02-24 16:08:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 16:09:59 +0100;100;regular;""
Münsterplatz , Ulm;2020-02-24 16:14:47 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 16:14:57 +0100;122;regular;""
Münsterplatz , Ulm;2020-02-24 16:18:20 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 16:19:59 +0100;133;regular;""
Münsterplatz , Ulm;2020-02-24 16:24:41 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 16:24:57 +0100;118;regular;""
Münsterplatz , Ulm;2020-02-24 16:29:54 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-24 16:29:59 +0100;146;regular;""
Münsterplatz , Ulm;2020-02-24 16:34:26 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-24 16:34:56 +0100;120;regular;""
Münsterplatz , Ulm;2020-02-24 16:39:31 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-24 16:39:57 +0100;151;regular;""
Münsterplatz , Ulm;2020-02-24 16:44:52 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-24 16:44:53 +0100;123;regular;""
Münsterplatz , Ulm;2020-02-24 16:48:07 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 16:49:52 +0100;101;regular;""
Münsterplatz , Ulm;2020-02-24 16:54:47 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 16:54:58 +0100;157;regular;""
Münsterplatz , Ulm;2020-02-24 16:57:16 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 16:59:53 +0100;124;regular;""
Münsterplatz , Ulm;2020-02-24 17:04:53 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-24 17:04:57 +0100;128;regular;""
Münsterplatz , Ulm;2020-02-24 17:09:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 17:09:59 +0100;98;regular;""
Münsterplatz , Ulm;2020-02-24 17:14:44 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-24 17:14:59 +0100;152;regular;""
Münsterplatz , Ulm;2020-02-24 17:19:11 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-24 17:19:54 +0100;141;regular;""
Münsterplatz , Ulm;2020-02-24 17:23:44 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-24 17:24:56 +0100;121;regular;""
Münsterplatz , Ulm;2020-02-24 17:29:49 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-24 17:29:57 +0100;131;regular;""
Münsterplatz , Ulm;2020-02-24 17:30:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 17:34:58 +0100;126;regular;""
Münsterplatz , Ulm;2020-02-24 17:39:21 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-24 17:39:55 +0100;126;regular;""
Münsterplatz , Ulm;2020-02-24 17:43:13 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 17:44:55 +0100;141;regular;""
Münsterplatz , Ulm;2020-02-24 17:47:32 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 17:49:53 +0100;124;regular;""
Münsterplatz , Ulm;2020-02-24 17:54:57 +0100;125;regular;""
Münsterplatz , Ulm;2020-02-24 17:56:24 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 17:59:50 +0100;126;regular;""
Münsterplatz , Ulm;2020-02-24 18:03:56 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 18:04:57 +0100;155;regular;""
Münsterplatz , Ulm;2020-02-24 18:09:39 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 18:09:54 +0100;111;regular;""
Münsterplatz , Ulm;2020-02-24 18:12:57 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 18:14:58 +0100;107;regular;""
Münsterplatz , Ulm;2020-02-24 18:19:04 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 18:19:48 +0100;106;regular;""
Münsterplatz , Ulm;2020-02-24 18:22:55 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 18:24:59 +0100;120;regular;""
Münsterplatz , Ulm;2020-02-24 18:28:03 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 18:29:55 +0100;92;regular;""
Münsterplatz , Ulm;2020-02-24 18:33:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 18:34:54 +0100;100;regular;""
Münsterplatz , Ulm;2020-02-24 18:39:11 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 18:39:50 +0100;87;regular;""
Münsterplatz , Ulm;2020-02-24 18:41:31 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 18:44:41 +0100;82;regular;""
Münsterplatz , Ulm;2020-02-24 18:48:26 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-24 18:49:57 +0100;96;regular;""
Münsterplatz , Ulm;2020-02-24 18:54:44 +0100;71;regular;""
Münsterplatz , Ulm;2020-02-24 18:59:40 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 18:59:59 +0100;96;regular;""
Münsterplatz , Ulm;2020-02-24 19:04:57 +0100;92;regular;""
Münsterplatz , Ulm;2020-02-24 19:09:42 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 19:09:53 +0100;79;regular;""
Münsterplatz , Ulm;2020-02-24 19:12:38 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-24 19:14:59 +0100;85;regular;""
Münsterplatz , Ulm;2020-02-24 19:18:58 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 19:19:56 +0100;75;regular;""
Münsterplatz , Ulm;2020-02-24 19:21:27 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 19:24:50 +0100;59;regular;""
Münsterplatz , Ulm;2020-02-24 19:29:56 +0100;84;regular;""
Münsterplatz , Ulm;2020-02-24 19:34:59 +0100;53;regular;""
Münsterplatz , Ulm;2020-02-24 19:39:44 +0100;44;regular;""
Münsterplatz , Ulm;2020-02-24 19:43:48 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 19:44:51 +0100;45;regular;""
Münsterplatz , Ulm;2020-02-24 19:47:36 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 19:49:52 +0100;45;regular;""
Münsterplatz , Ulm;2020-02-24 19:54:33 +0100;44;regular;""
Münsterplatz , Ulm;2020-02-24 19:59:49 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 19:59:59 +0100;54;regular;""
Münsterplatz , Ulm;2020-02-24 20:04:59 +0100;62;regular;""
Münsterplatz , Ulm;2020-02-24 20:09:28 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 20:09:54 +0100;43;regular;""
Münsterplatz , Ulm;2020-02-24 20:14:36 +0100;43;regular;""
Münsterplatz , Ulm;2020-02-24 20:16:41 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 20:19:59 +0100;52;regular;""
Münsterplatz , Ulm;2020-02-24 20:24:54 +0100;47;regular;""
Münsterplatz , Ulm;2020-02-24 20:25:53 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 20:29:59 +0100;30;regular;""
Münsterplatz , Ulm;2020-02-24 20:34:53 +0100;29;regular;""
Münsterplatz , Ulm;2020-02-24 20:39:19 +0100;32;regular;""
Münsterplatz , Ulm;2020-02-24 20:44:51 +0100;30;regular;""
Münsterplatz , Ulm;2020-02-24 20:49:37 +0100;17;regular;""
Münsterplatz , Ulm;2020-02-24 20:50:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-24 20:54:56 +0100;22;regular;""
Münsterplatz , Ulm;2020-02-24 20:59:46 +0100;23;regular;""
Münsterplatz , Ulm;2020-02-24 21:04:46 +0100;45;regular;""
Münsterplatz , Ulm;2020-02-24 21:08:56 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-24 21:13:57 +0100;17;regular;""
Münsterplatz , Ulm;2020-02-24 21:19:54 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-24 21:24:40 +0100;20;regular;""
Münsterplatz , Ulm;2020-02-24 21:27:50 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-24 21:39:11 +0100;17;regular;""
Münsterplatz , Ulm;2020-02-24 21:44:15 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-24 21:49:15 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-24 21:52:56 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-24 21:59:40 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-24 22:03:57 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-24 22:09:54 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-24 22:14:51 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-24 22:19:58 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-24 22:20:54 +0100;18;regular;""
Münsterplatz , Ulm;2020-02-24 22:29:54 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-24 22:34:09 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-24 22:39:56 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-24 22:44:43 +0100;4;regular;""
