location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-03-07 20:29:45 +0100;60;regular;""
Münsterplatz , Ulm;2020-03-07 20:34:52 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-07 20:39:27 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-07 20:40:52 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 20:44:44 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-07 20:47:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 20:49:46 +0100;59;regular;""
Münsterplatz , Ulm;2020-03-07 20:54:45 +0100;44;regular;""
Münsterplatz , Ulm;2020-03-07 20:57:13 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-07 20:59:45 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-07 21:01:01 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 21:04:19 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-07 21:09:49 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-07 21:14:20 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-07 21:19:59 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-07 21:22:17 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 21:24:58 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-07 21:28:41 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-07 21:34:57 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-07 21:39:59 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-07 21:44:41 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-07 21:49:43 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-07 21:54:13 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-07 21:59:35 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-07 22:02:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 22:03:51 +0100;23;regular;""
Münsterplatz , Ulm;2020-03-07 22:05:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 22:09:56 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-07 22:10:32 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 22:14:22 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-07 22:19:46 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-07 22:24:54 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-07 22:28:22 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-07 22:31:49 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-07 22:34:42 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-07 22:39:59 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-07 22:44:38 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-07 22:49:39 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-07 22:53:19 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-07 22:59:36 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-07 23:04:59 +0100;23;regular;""
Münsterplatz , Ulm;2020-03-07 23:09:45 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-07 23:14:30 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-07 23:18:55 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-07 23:24:13 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-07 23:28:10 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-07 23:32:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 23:34:13 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-07 23:39:20 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-07 23:44:47 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-07 23:45:33 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-07 23:49:32 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-07 23:54:16 +0100;23;regular;""
Münsterplatz , Ulm;2020-03-07 23:59:39 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-08 00:04:57 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-08 00:09:54 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-08 00:14:16 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-08 00:17:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 00:19:55 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-08 00:24:51 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 00:29:49 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-08 00:34:22 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 00:39:32 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-08 00:43:21 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-08 00:46:01 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 00:51:52 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 01:03:49 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 01:09:26 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-08 01:11:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 01:18:02 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 01:19:11 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-08 01:22:40 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 01:22:40 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 01:27:11 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-08 01:32:03 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 01:36:30 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 01:39:23 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 01:41:53 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 01:49:57 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-08 01:52:33 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 01:59:09 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-08 02:02:26 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-08 02:09:22 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 02:09:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 02:17:36 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 02:21:48 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 02:29:31 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-08 02:34:29 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-08 02:39:16 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-08 02:43:22 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 02:48:39 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 02:51:21 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 02:59:35 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-08 03:01:49 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 03:14:21 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-08 03:19:37 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-08 03:23:49 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 03:29:12 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-08 03:37:35 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 03:48:33 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 03:51:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 03:59:47 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 04:01:49 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 04:06:47 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 04:14:56 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-08 04:16:12 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 04:29:49 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-08 04:34:34 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 04:36:57 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 04:46:49 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 04:51:15 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 04:57:31 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 05:04:27 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-08 05:13:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 05:17:44 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-08 05:27:51 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 05:33:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 05:36:14 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 05:43:24 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 05:46:09 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 05:59:06 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 06:02:37 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 06:05:53 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 06:12:01 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 06:23:32 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 06:28:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 07:04:02 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 07:07:25 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 07:12:53 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 07:19:16 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 07:28:22 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 07:34:28 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 07:35:04 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 07:41:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 07:48:00 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 07:53:15 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 07:58:27 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 08:04:03 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 08:09:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 08:14:51 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-08 08:18:33 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 08:19:03 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 08:24:38 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-08 08:24:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 08:29:23 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 08:34:20 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-08 08:39:38 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-08 08:44:54 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 08:47:57 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 08:54:56 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-08 08:59:43 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-08 09:04:41 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-08 09:05:35 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 09:09:23 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-08 09:14:42 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-08 09:19:16 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-08 09:24:15 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-08 09:29:14 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-08 09:32:53 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 09:34:48 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-08 09:38:51 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-08 09:44:46 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-08 09:49:49 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-08 09:54:42 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-08 09:59:19 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-08 10:04:56 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 10:09:38 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-08 10:14:26 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-08 10:19:47 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 10:19:58 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-08 10:24:03 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 10:26:09 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 10:29:57 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-08 10:30:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 10:34:48 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-08 10:39:46 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-08 10:42:33 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 10:44:37 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-08 10:46:19 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 10:49:30 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-08 10:53:16 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 10:54:54 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-08 10:59:42 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-08 11:04:45 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-08 11:04:45 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 11:09:41 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-08 11:10:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 11:14:45 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 11:15:33 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 11:19:55 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-08 11:24:48 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-08 11:29:52 +0100;57;regular;""
Münsterplatz , Ulm;2020-03-08 11:34:59 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-08 11:36:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 11:39:52 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-08 11:44:06 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 11:44:13 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-08 11:49:57 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-08 11:52:53 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 11:54:49 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-08 11:59:41 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-08 12:04:56 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-08 12:05:35 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 12:09:56 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-08 12:13:06 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 12:14:35 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-08 12:18:52 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 12:19:53 +0100;55;regular;""
Münsterplatz , Ulm;2020-03-08 12:23:09 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 12:24:57 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-08 12:29:42 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-08 12:34:32 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 12:34:45 +0100;55;regular;""
Münsterplatz , Ulm;2020-03-08 12:39:51 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 12:39:58 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-08 12:44:02 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 12:44:55 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-08 12:49:39 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 12:49:48 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-08 12:53:43 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 12:54:59 +0100;67;regular;""
Münsterplatz , Ulm;2020-03-08 12:59:52 +0100;53;regular;""
Münsterplatz , Ulm;2020-03-08 13:04:48 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-08 13:09:30 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 13:09:55 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-08 13:10:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 13:14:35 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-08 13:19:40 +0100;61;regular;""
Münsterplatz , Ulm;2020-03-08 13:21:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 13:24:46 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-08 13:29:57 +0100;75;regular;""
Münsterplatz , Ulm;2020-03-08 13:33:40 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 13:34:52 +0100;88;regular;""
Münsterplatz , Ulm;2020-03-08 13:39:58 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-08 13:42:17 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 13:44:53 +0100;57;regular;""
Münsterplatz , Ulm;2020-03-08 13:48:58 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 13:49:55 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-08 13:53:26 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 13:54:54 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-08 13:56:30 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 13:59:34 +0100;86;regular;""
Münsterplatz , Ulm;2020-03-08 14:01:49 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 14:04:55 +0100;91;regular;""
Münsterplatz , Ulm;2020-03-08 14:09:53 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 14:09:56 +0100;61;regular;""
Münsterplatz , Ulm;2020-03-08 14:11:58 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 14:14:40 +0100;82;regular;""
Münsterplatz , Ulm;2020-03-08 14:16:59 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 14:19:50 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-08 14:20:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 14:24:59 +0100;82;regular;""
Münsterplatz , Ulm;2020-03-08 14:28:50 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 14:29:38 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-08 14:32:46 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 14:34:52 +0100;77;regular;""
Münsterplatz , Ulm;2020-03-08 14:38:49 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 14:39:49 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-08 14:44:54 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-08 14:44:55 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-08 14:48:45 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 14:49:57 +0100;97;regular;""
Münsterplatz , Ulm;2020-03-08 14:54:47 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 14:54:56 +0100;114;regular;""
Münsterplatz , Ulm;2020-03-08 14:55:36 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 14:59:20 +0100;85;regular;""
Münsterplatz , Ulm;2020-03-08 15:04:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 15:04:57 +0100;60;regular;""
Münsterplatz , Ulm;2020-03-08 15:08:00 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 15:09:58 +0100;83;regular;""
Münsterplatz , Ulm;2020-03-08 15:13:47 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 15:14:59 +0100;103;regular;""
Münsterplatz , Ulm;2020-03-08 15:19:48 +0100;101;regular;""
Münsterplatz , Ulm;2020-03-08 15:24:57 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 15:24:59 +0100;91;regular;""
Münsterplatz , Ulm;2020-03-08 15:29:09 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 15:29:47 +0100;65;regular;""
Münsterplatz , Ulm;2020-03-08 15:32:30 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 15:34:31 +0100;100;regular;""
Münsterplatz , Ulm;2020-03-08 15:39:24 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 15:39:54 +0100;115;regular;""
Münsterplatz , Ulm;2020-03-08 15:44:18 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 15:44:59 +0100;85;regular;""
Münsterplatz , Ulm;2020-03-08 15:47:40 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 15:49:54 +0100;98;regular;""
Münsterplatz , Ulm;2020-03-08 15:53:17 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 15:54:58 +0100;91;regular;""
Münsterplatz , Ulm;2020-03-08 15:59:12 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-08 15:59:52 +0100;85;regular;""
Münsterplatz , Ulm;2020-03-08 16:03:44 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 16:04:55 +0100;88;regular;""
Münsterplatz , Ulm;2020-03-08 16:09:23 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 16:09:59 +0100;76;regular;""
Münsterplatz , Ulm;2020-03-08 16:14:14 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 16:14:47 +0100;70;regular;""
Münsterplatz , Ulm;2020-03-08 16:19:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 16:19:48 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-08 16:20:50 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 16:24:54 +0100;88;regular;""
Münsterplatz , Ulm;2020-03-08 16:28:39 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 16:29:45 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-08 16:33:09 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-08 16:34:59 +0100;83;regular;""
Münsterplatz , Ulm;2020-03-08 16:38:13 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 16:39:57 +0100;74;regular;""
Münsterplatz , Ulm;2020-03-08 16:43:43 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 16:44:56 +0100;103;regular;""
Münsterplatz , Ulm;2020-03-08 16:46:51 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 16:49:49 +0100;77;regular;""
Münsterplatz , Ulm;2020-03-08 16:54:54 +0100;58;regular;""
Münsterplatz , Ulm;2020-03-08 16:56:43 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 16:59:57 +0100;87;regular;""
Münsterplatz , Ulm;2020-03-08 17:04:34 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-08 17:04:57 +0100;98;regular;""
Münsterplatz , Ulm;2020-03-08 17:07:34 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 17:09:51 +0100;85;regular;""
Münsterplatz , Ulm;2020-03-08 17:14:48 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 17:14:53 +0100;65;regular;""
Münsterplatz , Ulm;2020-03-08 17:15:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 17:19:33 +0100;73;regular;""
Münsterplatz , Ulm;2020-03-08 17:24:07 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 17:24:59 +0100;51;regular;""
Münsterplatz , Ulm;2020-03-08 17:27:02 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 17:29:30 +0100;51;regular;""
Münsterplatz , Ulm;2020-03-08 17:33:36 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 17:34:59 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-08 17:38:54 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 17:39:52 +0100;44;regular;""
Münsterplatz , Ulm;2020-03-08 17:40:48 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 17:44:57 +0100;65;regular;""
Münsterplatz , Ulm;2020-03-08 17:47:24 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 17:49:48 +0100;59;regular;""
Münsterplatz , Ulm;2020-03-08 17:50:40 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 17:54:57 +0100;57;regular;""
Münsterplatz , Ulm;2020-03-08 17:55:41 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 17:59:45 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-08 18:02:27 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 18:04:37 +0100;47;regular;""
Münsterplatz , Ulm;2020-03-08 18:09:44 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-08 18:14:57 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-08 18:18:45 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 18:19:46 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-08 18:23:14 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 18:24:56 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-08 18:29:11 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 18:29:41 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-08 18:34:44 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-08 18:37:18 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-08 18:39:31 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-08 18:44:48 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-08 18:49:48 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-08 18:51:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 18:54:37 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-08 18:59:59 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-08 19:04:46 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-08 19:09:51 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-08 19:14:58 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-08 19:19:58 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-08 19:24:50 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-08 19:29:48 +0100;23;regular;""
Münsterplatz , Ulm;2020-03-08 19:34:57 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-08 19:39:48 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-08 19:43:52 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-08 19:48:27 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-08 19:54:46 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-08 19:58:51 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-08 20:04:45 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-08 20:09:45 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-08 20:14:52 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-08 20:14:53 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-08 20:19:46 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-08 20:23:56 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-08 20:26:55 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-08 20:29:32 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-08 20:32:06 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-08 20:34:17 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-08 20:38:58 +0100;10;regular;""
